Xstreams,Threads,Time(s),Time(nanos),Status
1,1,787.56666666666666666666,28.20000000000000000000,SUCCESSFUL
2,1,421.59666666666666666666,15.10000000000000000000,SUCCESSFUL
4,1,247.63666666666666666666,8.87000000000000000000,SUCCESSFUL
7,1,189.63666666666666666666,6.79333333333333333333,SUCCESSFUL
8,1,186.10333333333333333333,6.66666666666666666666,SUCCESSFUL
14,1,134.96666666666666666666,4.83333333333333333333,SUCCESSFUL
28,1,136.16000000000000000000,4.87666666666666666666,SUCCESSFUL
